Time,Humidity,Tempreture 
56121,48.00,18.20
56122,48.00,18.20
56123,48.00,18.20
56124,48.00,18.20
56125,48.00,18.20
56126,48.00,18.20
56127,48.00,18.20
56128,48.00,18.20
56129,48.00,18.20
56130,48.00,18.20
56131,48.00,18.20
56132,48.00,18.20
56133,48.00,18.20
56134,48.00,18.20
56135,48.00,18.20
56136,48.00,18.20
56137,48.00,18.20
56138,48.00,18.20
56139,48.00,18.20
56140,48.00,18.20
56141,48.00,18.20
56142,48.00,18.20
56143,48.00,18.20
56144,48.00,18.20
56145,48.00,18.20
56146,48.00,18.20
56147,48.00,18.20
56148,48.00,18.20
56149,48.00,18.20
56150,48.00,18.20
56151,48.00,18.20
56152,48.00,18.20
56153,48.00,18.20
56154,48.00,18.20
56155,48.00,18.20
56156,48.00,18.20
56157,48.00,18.20
56158,48.00,18.20
56159,48.00,18.20
56160,48.00,18.20
56161,48.00,18.20
56162,48.00,18.20
56163,48.00,18.20
56164,48.00,18.20
56165,48.00,18.20
56166,48.00,18.20
56167,48.00,18.20
56168,48.00,18.20
56169,48.00,18.20
56170,48.00,18.20
56171,48.00,18.20
56172,48.00,18.20
56173,48.00,18.20
56174,48.00,18.20
56175,48.00,18.20
56176,48.00,18.20
56177,48.00,18.20
56178,48.00,18.20
56179,48.00,18.20
56180,48.00,18.20
56181,48.00,18.20
56182,48.00,18.20
56183,48.00,18.20
56184,48.00,18.20
56185,48.00,18.20
56186,48.00,18.20
56187,48.00,18.20
56188,48.00,18.20
56189,48.00,18.20
56190,48.00,18.20
56191,48.00,18.20
56192,48.00,18.20
56193,48.00,18.20
56194,48.00,18.20
56195,48.00,18.20
56196,48.00,18.20
56197,48.00,18.20
56198,48.00,18.20
56199,48.00,18.20
56200,48.00,18.20
56201,48.00,18.20
56202,48.00,18.20
56203,48.00,18.20
56204,48.00,18.20
56205,48.00,18.20
56206,48.00,18.20
56207,48.00,18.20
56208,48.00,18.20
56209,48.00,18.20
56210,48.00,18.20
56211,48.00,18.20
56212,48.00,18.20
56213,48.00,18.20
56214,48.00,18.20
56215,48.00,18.20
56216,48.00,18.20
56217,48.00,18.20
56218,48.00,18.20
56219,48.00,18.20
56220,48.00,18.20
56221,48.00,18.20
56222,48.00,18.20
56223,48.00,18.20
56224,48.00,18.20
56225,48.00,18.20
56226,48.00,18.20
56227,48.00,18.20
56228,48.00,18.20
56229,48.00,18.20
56230,48.00,18.20
56231,48.00,18.20
56232,48.00,18.20
56233,48.00,18.20
56234,48.00,18.20
56235,48.00,18.20
56236,48.00,18.20
56237,48.00,18.20
56238,48.00,18.20
56239,48.00,18.20
56240,48.00,18.20
56241,48.00,18.20
56242,48.00,18.20
56243,48.00,18.20
56244,48.00,18.20
56245,48.00,18.20
56246,48.00,18.20
56247,48.00,18.20
56248,48.00,18.20
56249,48.00,18.20
56250,48.00,18.20
56251,48.00,18.20
56252,48.00,18.20
56253,48.00,18.20
56254,48.00,18.20
56255,48.00,18.20
56256,48.00,18.20
56257,48.00,18.20
56258,48.00,18.20
56259,48.00,18.20
56260,48.00,18.20
56261,48.00,18.20
56262,48.00,18.20
56263,48.00,18.20
56264,48.00,18.20
56265,48.00,18.20
56266,48.00,18.20
56267,48.00,18.20
56268,48.00,18.20
56269,48.00,18.20
56270,48.00,18.20
56271,48.00,18.20
56272,48.00,18.20
56273,48.00,18.20
56274,48.00,18.20
56275,48.00,18.20
56276,48.00,18.20
56277,48.00,18.20
56278,48.00,18.20
56279,48.00,18.20
56280,48.00,18.20
56281,48.00,18.20
56282,48.00,18.20
56283,48.00,18.20
56284,48.00,18.20
56285,48.00,18.20
56286,48.00,18.20
56287,48.00,18.20
56288,48.00,18.20
56289,48.00,18.20
56290,48.00,18.20
56291,48.00,18.20
56292,48.00,18.20
56293,48.00,18.20
56294,48.00,18.20
56295,48.00,18.20
56296,48.00,18.20
56297,48.00,18.20
56298,48.00,18.20
56299,48.00,18.20
56300,48.00,18.20
56301,48.00,18.20
56302,48.00,18.20
56303,48.00,18.20
56304,48.00,18.20
56305,48.00,18.20
56306,48.00,18.20
56307,48.00,18.20
56308,48.00,18.20
56309,48.00,18.20
56310,48.00,18.20
56311,48.00,18.20
56312,48.00,18.20
56313,48.00,18.20
56314,48.00,18.20
56315,48.00,18.20
56316,48.00,18.20
56317,48.00,18.20
56318,48.00,18.20
56319,48.00,18.20
56320,48.00,18.20
56321,48.00,18.20
56322,48.00,18.20
56323,48.00,18.20
56324,48.00,18.20
56325,48.00,18.20
56326,48.00,18.20
56327,48.00,18.20
56328,48.00,18.20
56329,48.00,18.20
56330,48.00,18.20
56331,48.00,18.20
56332,48.00,18.20
56333,48.00,18.20
56334,48.00,18.20
56335,48.00,18.20
56336,48.00,18.20
56337,48.00,18.20
56338,48.00,18.20
56339,48.00,18.20
56340,48.00,18.20
56341,48.00,18.20
56342,48.00,18.20
56343,48.00,18.20
56344,48.00,18.20
56345,48.00,18.20
56346,48.00,18.20
56347,48.00,18.20
56348,48.00,18.20
56349,48.00,18.20
56350,48.00,18.20
56351,48.00,18.20
56352,48.00,18.20
56353,48.00,18.20
56354,48.00,18.20
56355,48.00,18.20
56356,48.00,18.20
56357,48.00,18.20
56358,48.00,18.20
56359,48.00,18.20
56360,48.00,18.20
56361,48.00,18.20
56362,48.00,18.20
56363,48.00,18.20
56364,48.00,18.20
56365,48.00,18.20
56366,48.00,18.20
56367,48.00,18.20
56368,48.00,18.20
56369,48.00,18.20
56370,48.00,18.20
56371,48.00,18.20
56372,48.00,18.20
56373,48.00,18.20
56374,48.00,18.20
56375,48.00,18.20
56376,48.00,18.20
56377,48.00,18.20
56378,48.00,18.20
56379,48.00,18.20
56380,48.00,18.20
56381,48.00,18.20
56382,48.00,18.20
56383,48.00,18.20
56384,48.00,18.20
56385,48.00,18.20
56386,48.00,18.20
56387,48.00,18.20
56388,48.00,18.20
56389,48.00,18.20
56390,48.00,18.20
56391,48.00,18.20
56392,48.00,18.20
56393,48.00,18.20
56394,48.00,18.20
56395,48.00,18.20
56396,48.00,18.20
56397,48.00,18.20
56398,48.00,18.20
56399,48.00,18.20
56400,48.00,18.20
56401,48.00,18.20
56402,48.00,18.20
56403,48.00,18.20
56404,48.00,18.20
56405,48.00,18.20
56406,48.00,18.20
56407,48.00,18.20
56408,48.00,18.20
56409,48.00,18.20
56410,48.00,18.20
56411,48.00,18.20
56412,48.00,18.20
56413,48.00,18.20
56414,48.00,18.20
56415,48.00,18.20
56416,48.00,18.20
56417,48.00,18.20
56418,48.00,18.20
56419,48.00,18.20
56420,48.00,18.20
56421,48.00,18.20
56422,48.00,18.20
56423,48.00,18.20
56424,48.00,18.20
56425,48.00,18.20
56426,48.00,18.20
56427,48.00,18.20
56428,48.00,18.20
56429,48.00,18.20
56430,48.00,18.20
56431,48.00,18.20
56432,48.00,18.20
56433,48.00,18.20
56434,48.00,18.20
56435,48.00,18.20
56436,48.00,18.20
56437,48.00,18.20
56438,48.00,18.20
56439,48.00,18.20
56440,48.00,18.20
56441,48.00,18.20
56442,48.00,18.20
56443,48.00,18.20
56444,48.00,18.20
56445,48.00,18.20
56446,48.00,18.20
56447,48.00,18.20
56448,48.00,18.20
56449,48.00,18.20
56450,48.00,18.20
56451,48.00,18.20
56452,48.00,18.20
56453,48.00,18.20
56454,48.00,18.20
56455,48.00,18.20
56456,48.00,18.20
56457,48.00,18.20
56458,48.00,18.20
56459,48.00,18.20
56460,48.00,18.20
56461,48.00,18.20
56462,48.00,18.20
56463,48.00,18.20
56464,48.00,18.20
56465,48.00,18.20
56466,48.00,18.20
56467,48.00,18.20
56468,48.00,18.20
56469,48.00,18.20
56470,48.00,18.20
56471,48.00,18.20
56472,48.00,18.20
56473,48.00,18.20
56474,48.00,18.20
56475,48.00,18.20
56476,48.00,18.20
56477,48.00,18.20
56478,48.00,18.20
56479,48.00,18.20
56480,48.00,18.20
56481,48.00,18.20
56482,48.00,18.20
56483,48.00,18.20
56484,48.00,18.20
56485,48.00,18.20
56486,48.00,18.20
56487,48.00,18.20
56488,48.00,18.20
56489,48.00,18.20
56490,48.00,18.20
56491,48.00,18.20
56492,48.00,18.20
56493,48.00,18.20
56494,48.00,18.20
56495,48.00,18.20
56496,48.00,18.20
56497,48.00,18.20
56498,48.00,18.20
56499,48.00,18.20
56500,48.00,18.20
56501,48.00,18.20
56502,48.00,18.20
56503,48.00,18.20
56504,48.00,18.20
56505,48.00,18.20
56506,48.00,18.20
56507,48.00,18.20
56508,48.00,18.20
56509,48.00,18.20
56510,48.00,18.20
56511,48.00,18.20
56512,48.00,18.20
56513,48.00,18.20
56514,48.00,18.20
56515,48.00,18.20
56516,48.00,18.20
56517,48.00,18.20
56518,48.00,18.20
56519,48.00,18.20
56520,48.00,18.20
56521,48.00,18.20
56522,48.00,18.20
56523,48.00,18.20
56524,48.00,18.20
56525,48.00,18.20
56526,48.00,18.20
56527,48.00,18.20
56528,48.00,18.20
56529,48.00,18.20
56530,48.00,18.20
56531,48.00,18.20
56532,48.00,18.20
56533,48.00,18.20
56534,48.00,18.20
56535,48.00,18.20
56536,48.00,18.20
56537,48.00,18.20
56538,48.00,18.20
56539,48.00,18.20
56540,48.00,18.20
56541,48.00,18.20
56542,48.00,18.20
56543,48.00,18.20
56544,48.00,18.20
56545,48.00,18.20
56546,48.00,18.20
56547,48.00,18.20
56548,48.00,18.20
56549,48.00,18.20
56550,48.00,18.20
56551,48.00,18.20
56552,48.00,18.20
56553,48.00,18.20
56554,48.00,18.20
56555,48.00,18.20
56556,48.00,18.20
56557,48.00,18.20
56558,48.00,18.20
56559,48.00,18.20
56560,48.00,18.20
56561,48.00,18.20
56562,48.00,18.20
56563,48.00,18.20
56564,48.00,18.20
56565,48.00,18.20
56566,48.00,18.20
56567,48.00,18.20
56568,48.00,18.20
56569,48.00,18.20
56570,48.00,18.20
56571,48.00,18.20
56572,48.00,18.20
56573,48.00,18.20
56574,48.00,18.20
56575,48.00,18.20
56576,48.00,18.20
56577,48.00,18.20
56578,48.00,18.20
56579,48.00,18.20
56580,48.00,18.20
56581,48.00,18.20
56582,48.00,18.20
56583,48.00,18.20
56584,48.00,18.20
56585,48.00,18.20
56586,48.00,18.20
56587,48.00,18.20
56588,48.00,18.20
56589,48.00,18.20
56590,48.00,18.20
56591,48.00,18.20
56592,48.00,18.20
56593,48.00,18.20
56594,48.00,18.20
56595,48.00,18.20
56596,48.00,18.20
56597,48.00,18.20
56598,48.00,18.20
56599,48.00,18.20
56600,48.00,18.20
56601,48.00,18.20
56602,48.00,18.20
56603,48.00,18.20
56604,48.00,18.20
56605,48.00,18.20
56606,48.00,18.20
56607,48.00,18.20
56608,48.00,18.20
56609,48.00,18.20
56610,48.00,18.20
56611,48.00,18.20
56612,48.00,18.20
56613,48.00,18.20
56614,48.00,18.20
56615,48.00,18.20
56616,48.00,18.20
56617,48.00,18.20
56618,48.00,18.20
56619,48.00,18.20
56620,48.00,18.20
56621,48.00,18.20
56622,48.00,18.20
56623,48.00,18.20
56624,48.00,18.20
56625,48.00,18.20
56626,48.00,18.20
56627,48.00,18.20
56628,48.00,18.20
56629,48.00,18.20
56630,48.00,18.20
56631,48.00,18.20
56632,48.00,18.20
56633,48.00,18.20
56634,48.00,18.20
56635,48.00,18.20
56636,48.00,18.20
56637,48.00,18.20
56638,48.00,18.20
56639,48.00,18.20
56640,48.00,18.20
56641,48.00,18.20
56642,48.00,18.20
56643,48.00,18.20
56644,48.00,18.20
56645,48.00,18.20
56646,48.00,18.20
56647,48.00,18.20
56648,48.00,18.20
56649,48.00,18.20
56650,48.00,18.20
56651,48.00,18.20
56652,48.00,18.20
56653,48.00,18.20
56654,48.00,18.20
56655,48.00,18.20
56656,48.00,18.20
56657,48.00,18.20
56658,48.00,18.20
56659,48.00,18.20
56660,48.00,18.20
56661,48.00,18.20
56662,48.00,18.20
56663,48.00,18.20
56664,48.00,18.20
56665,48.00,18.20
56666,48.00,18.20
56667,48.00,18.20
56668,48.00,18.20
56669,48.00,18.20
56670,48.00,18.20
56671,48.00,18.20
56672,48.00,18.20
56673,48.00,18.20
56674,48.00,18.20
56675,48.00,18.20
56676,48.00,18.20
56677,48.00,18.20
56678,48.00,18.20
56679,48.00,18.20
56680,48.00,18.20
56681,48.00,18.20
56682,48.00,18.20
56683,48.00,18.20
56684,48.00,18.20
56685,48.00,18.20
56686,48.00,18.20
56687,48.00,18.20
56688,48.00,18.20
56689,48.00,18.20
56690,48.00,18.20
56691,48.00,18.20
56692,48.00,18.20
56693,48.00,18.20
56694,48.00,18.20
56695,48.00,18.20
56696,48.00,18.20
56697,48.00,18.20
56698,48.00,18.20
56699,48.00,18.20
56700,48.00,18.20
56701,48.00,18.20
56702,48.00,18.20
56703,48.00,18.20
56704,48.00,18.20
56705,48.00,18.20
56706,48.00,18.20
56707,48.00,18.20
56708,48.00,18.20
56709,48.00,18.20
56710,48.00,18.20
56711,48.00,18.20
56712,48.00,18.20
56713,48.00,18.20
56714,48.00,18.20
56715,48.00,18.20
56716,48.00,18.20
56717,48.00,18.20
56718,48.00,18.20
56719,48.00,18.20
56720,48.00,18.20
56721,48.00,18.20
56722,48.00,18.20
56723,48.00,18.20
56724,48.00,18.20
56725,48.00,18.20
56726,48.00,18.20
56727,48.00,18.20
56728,48.00,18.20
56729,48.00,18.20
56730,48.00,18.20
56731,48.00,18.20
56732,48.00,18.20
56733,48.00,18.20
56734,48.00,18.20
56735,48.00,18.20
56736,48.00,18.20
56737,48.00,18.20
56738,48.00,18.20
56739,48.00,18.20
56740,48.00,18.20
56741,48.00,18.20
56742,48.00,18.20
56743,48.00,18.20
56744,48.00,18.20
56745,48.00,18.20
56746,48.00,18.20
56747,48.00,18.20
56748,48.00,18.20
56749,48.00,18.20
56750,48.00,18.20
56751,48.00,18.20
56752,48.00,18.20
56753,48.00,18.20
56754,48.00,18.20
56755,48.00,18.20
56756,48.00,18.20
56757,48.00,18.20
56758,48.00,18.20
56759,48.00,18.20
56760,48.00,18.20
56761,48.00,18.20
56762,48.00,18.20
56763,48.00,18.20
56764,48.00,18.20
56765,48.00,18.20
56766,48.00,18.20
56767,48.00,18.20
56768,48.00,18.20
56769,48.00,18.20
56770,48.00,18.20
56771,48.00,18.20
56772,48.00,18.20
56773,48.00,18.20
56774,48.00,18.20
56775,48.00,18.20
56776,48.00,18.20
56777,48.00,18.20
56778,48.00,18.20
56779,48.00,18.20
56780,48.00,18.20
56781,48.00,18.20
56782,48.00,18.20
56783,48.00,18.20
56784,48.00,18.20
56785,48.00,18.20
56786,48.00,18.20
56787,48.00,18.20
56788,48.00,18.20
56789,48.00,18.20
56790,48.00,18.20
56791,48.00,18.20
56792,48.00,18.20
56793,48.00,18.20
56794,48.00,18.20
56795,48.00,18.20
56796,48.00,18.20
56797,48.00,18.20
56798,48.00,18.20
56799,48.00,18.20
56800,48.00,18.20
56801,48.00,18.20
56802,48.00,18.20
56803,48.00,18.20
56804,48.00,18.20
56805,48.00,18.20
56806,48.00,18.20
56807,48.00,18.20
56808,48.00,18.20
56809,48.00,18.20
56810,48.00,18.20
56811,48.00,18.20
56812,48.00,18.20
56813,48.00,18.20
56814,48.00,18.20
56815,48.00,18.20
56816,48.00,18.20
56817,48.00,18.20
56818,48.00,18.20
56819,48.00,18.20
56820,48.00,18.20
56821,48.00,18.20
56822,48.00,18.20
56823,48.00,18.20
56824,48.00,18.20
56825,48.00,18.20
56826,48.00,18.20
56827,48.00,18.20
56828,48.00,18.20
56829,48.00,18.20
56830,48.00,18.20
56831,48.00,18.20
56832,48.00,18.20
56833,48.00,18.20
56834,48.00,18.20
56835,48.00,18.20
56836,48.00,18.20
56837,48.00,18.20
56838,48.00,18.20
56839,48.00,18.20
56840,48.00,18.20
56841,48.00,18.20
56842,48.00,18.20
56843,48.00,18.20
56844,48.00,18.20
56845,48.00,18.20
56846,48.00,18.20
56847,48.00,18.20
56848,48.00,18.20
56849,48.00,18.20
56850,48.00,18.20
56851,48.00,18.20
56852,48.00,18.20
56853,48.00,18.20
56854,48.00,18.20
56855,48.00,18.20
56856,48.00,18.20
56857,48.00,18.20
56858,48.00,18.20
56859,48.00,18.20
56860,48.00,18.20
56861,48.00,18.20
56862,48.00,18.20
56863,48.00,18.20
56864,48.00,18.20
56865,48.00,18.20
56866,48.00,18.20
56867,48.00,18.20
56868,48.00,18.20
56869,48.00,18.20
56870,48.00,18.20
56871,48.00,18.20
56872,48.00,18.20
56873,48.00,18.20
56874,48.00,18.20
56875,48.00,18.20
56876,48.00,18.20
56877,48.00,18.20
56878,48.00,18.20
56879,48.00,18.20
56880,48.00,18.20
56881,48.00,18.20
56882,48.00,18.20
56883,48.00,18.20
56884,48.00,18.20
56885,48.00,18.20
56886,48.00,18.20
56887,48.00,18.20
56888,48.00,18.20
56889,48.00,18.20
56890,48.00,18.20
56891,48.00,18.20
56892,48.00,18.20
56893,48.00,18.20
56894,48.00,18.20
56895,48.00,18.20
56896,48.00,18.20
56897,48.00,18.20
56898,48.00,18.20
56899,48.00,18.20
56900,48.00,18.20
56901,48.00,18.20
56902,48.00,18.20
56903,48.00,18.20
56904,48.00,18.20
56905,48.00,18.20
56906,48.00,18.20
56907,48.00,18.20
56908,48.00,18.20
56909,48.00,18.20
56910,48.00,18.20
56911,48.00,18.20
56912,48.00,18.20
56913,48.00,18.20
56914,48.00,18.20
56915,48.00,18.20
56916,48.00,18.20
56917,48.00,18.20
56918,48.00,18.20
56919,48.00,18.20
56920,48.00,18.20
56921,48.00,18.20
56922,48.00,18.20
56923,48.00,18.20
56924,48.00,18.20
56925,48.00,18.20
56926,48.00,18.20
56927,48.00,18.20
56928,48.00,18.20
56929,48.00,18.20
56930,48.00,18.20
56931,48.00,18.20
56932,48.00,18.20
56933,48.00,18.20
56934,48.00,18.20
56935,48.00,18.20
56936,48.00,18.20
56937,48.00,18.20
56938,48.00,18.20
56939,48.00,18.20
56940,48.00,18.20
56941,48.00,18.20
56942,48.00,18.20
56943,48.00,18.20
56944,48.00,18.20
56945,48.00,18.20
56946,48.00,18.20
56947,48.00,18.20
56948,48.00,18.20
56949,48.00,18.20
56950,48.00,18.20
56951,48.00,18.20
56952,48.00,18.20
56953,48.00,18.20
56954,48.00,18.20
56955,48.00,18.20
56956,48.00,18.20
56957,48.00,18.20
56958,48.00,18.20
56959,48.00,18.20
56960,48.00,18.20
56961,48.00,18.20
56962,48.00,18.20
56963,48.00,18.20
56964,48.00,18.20
56965,48.00,18.20
56966,48.00,18.20
56967,48.00,18.20
56968,48.00,18.20
56969,48.00,18.20
56970,48.00,18.20
56971,48.00,18.20
56972,48.00,18.20
56973,48.00,18.20
56974,48.00,18.20
56975,48.00,18.20
56976,48.00,18.20
56977,48.00,18.20
56978,48.00,18.20
56979,48.00,18.20
56980,48.00,18.20
56981,48.00,18.20
56982,48.00,18.20
56983,48.00,18.20
56984,48.00,18.20
56985,48.00,18.20
56986,48.00,18.20
56987,48.00,18.20
56988,48.00,18.20
56989,48.00,18.20
56990,48.00,18.20
56991,48.00,18.20
56992,48.00,18.20
56993,48.00,18.20
56994,48.00,18.20
56995,48.00,18.20
56996,48.00,18.20
56997,48.00,18.20
56998,48.00,18.20
56999,48.00,18.20
57000,48.00,18.20
57001,48.00,18.20
57002,48.00,18.20
57003,48.00,18.20
57004,48.00,18.20
57005,48.00,18.20
57006,48.00,18.20
57007,48.00,18.20
57008,48.00,18.20
57009,48.00,18.20
57010,48.00,18.20
57011,48.00,18.20
57012,48.00,18.20
57013,48.00,18.20
57014,48.00,18.20
57015,48.00,18.20
57016,48.00,18.20
57017,48.00,18.20
57018,48.00,18.20
57019,48.00,18.20
57020,48.00,18.20
57021,48.00,18.20
57022,48.00,18.20
57023,48.00,18.20
57024,48.00,18.20
57025,48.00,18.20
57026,48.00,18.20
57027,48.00,18.20
57028,48.00,18.20
57029,48.00,18.20
57030,48.00,18.20
57031,48.00,18.20
57032,48.00,18.20
57033,48.00,18.20
57034,48.00,18.20
57035,48.00,18.20
57036,48.00,18.20
57037,48.00,18.20
57038,48.00,18.20
57039,48.00,18.20
57040,48.00,18.20
57041,48.00,18.20
57042,48.00,18.20
57043,48.00,18.20
57044,48.00,18.20
57045,48.00,18.20
57046,48.00,18.20
57047,48.00,18.20
57048,48.00,18.20
57049,48.00,18.20
57050,48.00,18.20
57051,48.00,18.20
57052,48.00,18.20
57053,48.00,18.20
57054,48.00,18.20
57055,48.00,18.20
57056,48.00,18.20
57057,48.00,18.20
57058,48.00,18.30
57059,48.00,18.30
57060,48.00,18.30
57061,48.00,18.20
57062,48.00,18.20
57063,48.00,18.20
57064,48.00,18.20
57065,48.00,18.20
57066,48.00,18.20
57067,48.00,18.20
57068,48.00,18.20
57069,48.00,18.20
57070,48.00,18.20
57071,48.00,18.20
57072,48.00,18.20
57073,48.00,18.20
57074,48.00,18.20
57075,48.00,18.20
57076,48.00,18.20
57077,48.00,18.20
57078,48.00,18.20
57079,48.00,18.20
57080,48.00,18.20
57081,48.00,18.20
57082,48.00,18.20
57083,48.00,18.20
57084,48.00,18.20
57085,48.00,18.20
57086,48.00,18.20
57087,48.00,18.20
57088,48.00,18.20
57089,48.00,18.20
57090,48.00,18.20
57091,48.00,18.30
57092,48.00,18.30
57093,48.00,18.30
57094,48.00,18.20
57095,48.00,18.20
57096,48.00,18.20
57097,48.00,18.20
57098,48.00,18.20
57099,48.00,18.20
57100,48.00,18.30
57101,48.00,18.30
57102,48.00,18.30
57103,48.00,18.20
57104,48.00,18.20
57105,48.00,18.20
57106,48.00,18.20
57107,48.00,18.20
57108,48.00,18.20
57109,48.00,18.30
57110,48.00,18.30
57111,48.00,18.30
57112,48.00,18.20
57113,48.00,18.20
57114,48.00,18.20
57115,48.00,18.20
57116,48.00,18.20
57117,48.00,18.20
57118,48.00,18.20
57119,48.00,18.20
57120,48.00,18.20
57121,48.00,18.20
57122,48.00,18.20
57123,48.00,18.20
57124,48.00,18.20
57125,48.00,18.20
57126,48.00,18.20
57127,48.00,18.20
57128,48.00,18.20
57129,48.00,18.20
57130,48.00,18.20
57131,48.00,18.20
57132,48.00,18.20
57133,48.00,18.20
57134,48.00,18.20
57135,48.00,18.20
57136,47.00,18.20
57137,47.00,18.20
57138,47.00,18.20
57139,47.00,18.20
57140,47.00,18.20
57141,47.00,18.20
57142,47.00,18.30
57143,47.00,18.30
57144,47.00,18.30
57145,47.00,18.20
57146,47.00,18.20
57147,47.00,18.20
57148,47.00,18.20
57149,47.00,18.20
57150,47.00,18.20
57151,47.00,18.20
57152,47.00,18.20
57153,47.00,18.20
57154,47.00,18.20
57155,47.00,18.20
57156,47.00,18.20
57157,47.00,18.20
57158,47.00,18.20
57159,47.00,18.20
57160,47.00,18.20
57161,47.00,18.20
57162,47.00,18.20
57163,47.00,18.20
57164,47.00,18.20
57165,47.00,18.20
57166,47.00,18.20
57167,47.00,18.20
57168,47.00,18.20
57169,47.00,18.20
57170,47.00,18.20
57171,47.00,18.20
57172,47.00,18.20
57173,47.00,18.20
57174,47.00,18.20
57175,47.00,18.20
57176,47.00,18.20
57177,47.00,18.20
57178,47.00,18.20
57179,47.00,18.20
57180,47.00,18.20
57181,47.00,18.20
57182,47.00,18.20
57183,47.00,18.20
57184,47.00,18.20
57185,47.00,18.20
57186,47.00,18.20
57187,47.00,18.20
57188,47.00,18.20
57189,47.00,18.20
57190,47.00,18.20
57191,47.00,18.20
57192,47.00,18.20
57193,47.00,18.20
57194,47.00,18.20
57195,47.00,18.20
57196,47.00,18.20
57197,47.00,18.20
57198,47.00,18.20
57199,47.00,18.20
57200,47.00,18.20
57201,47.00,18.20
57202,47.00,18.20
57203,47.00,18.20
57204,47.00,18.20
57205,47.00,18.20
57206,47.00,18.20
57207,47.00,18.20
57208,47.00,18.20
57209,47.00,18.20
57210,47.00,18.20
57211,47.00,18.20
57212,47.00,18.20
57213,47.00,18.20
57214,47.00,18.20
57215,47.00,18.20
57216,47.00,18.20
57217,47.00,18.20
57218,47.00,18.20
57219,47.00,18.20
57220,47.00,18.20
57221,47.00,18.20
57222,47.00,18.20
57223,47.00,18.20
57224,47.00,18.20
57225,47.00,18.20
57226,47.00,18.20
57227,47.00,18.20
57228,47.00,18.20
57229,47.00,18.20
57230,47.00,18.20
57231,47.00,18.20
57232,47.00,18.20
57233,47.00,18.20
57234,47.00,18.20
57235,47.00,18.20
57236,47.00,18.20
57237,47.00,18.20
57238,47.00,18.20
57239,47.00,18.20
57240,47.00,18.20
57241,47.00,18.20
57242,47.00,18.20
57243,47.00,18.20
57244,47.00,18.20
57245,47.00,18.20
57246,47.00,18.20
57247,47.00,18.20
57248,47.00,18.20
57249,47.00,18.20
57250,47.00,18.20
57251,47.00,18.20
57252,47.00,18.20
57253,47.00,18.20
57254,47.00,18.20
57255,47.00,18.20
57256,47.00,18.20
57257,47.00,18.20
57258,47.00,18.20
57259,47.00,18.20
57260,47.00,18.20
57261,47.00,18.20
57262,47.00,18.20
57263,47.00,18.20
57264,47.00,18.20
57265,47.00,18.20
57266,47.00,18.20
57267,47.00,18.20
57268,47.00,18.20
57269,47.00,18.20
57270,47.00,18.20
57271,47.00,18.20
57272,47.00,18.20
57273,47.00,18.20
57274,47.00,18.20
57275,47.00,18.20
57276,47.00,18.20
57277,47.00,18.20
57278,47.00,18.20
57279,47.00,18.20
57280,47.00,18.20
57281,47.00,18.20
57282,47.00,18.20
57283,47.00,18.20
57284,47.00,18.20
57285,47.00,18.20
57286,47.00,18.20
57287,47.00,18.20
57288,47.00,18.20
57289,47.00,18.20
57290,47.00,18.20
57291,47.00,18.20
57292,47.00,18.20
57293,47.00,18.20
57294,47.00,18.20
57295,47.00,18.20
57296,47.00,18.20
57297,47.00,18.20
57298,47.00,18.20
57299,47.00,18.20
57300,47.00,18.20
57301,47.00,18.20
57302,47.00,18.20
57303,47.00,18.20
57304,47.00,18.20
57305,47.00,18.20
57306,47.00,18.20
57307,47.00,18.20
57308,47.00,18.20
57309,47.00,18.20
57310,47.00,18.20
57311,47.00,18.20
57312,47.00,18.20
57313,47.00,18.20
57314,47.00,18.20
57315,47.00,18.20
57316,47.00,18.20
57317,47.00,18.20
57318,47.00,18.20
57319,47.00,18.20
57320,47.00,18.20
57321,47.00,18.20
57322,47.00,18.20
57323,47.00,18.20
57324,47.00,18.20
57325,47.00,18.20
57326,47.00,18.20
57327,47.00,18.20
57328,47.00,18.20
57329,47.00,18.20
57330,47.00,18.20
57331,47.00,18.20
57332,47.00,18.20
57333,47.00,18.20
57334,47.00,18.20
57335,47.00,18.20
57336,47.00,18.20
57337,47.00,18.20
57338,47.00,18.20
57339,47.00,18.20
57340,47.00,18.20
57341,47.00,18.20
57342,47.00,18.20
57343,47.00,18.20
57344,47.00,18.20
57345,47.00,18.20
57346,47.00,18.20
57347,47.00,18.20
57348,47.00,18.20
57349,47.00,18.20
57350,47.00,18.20
57351,47.00,18.20
57352,47.00,18.20
57353,47.00,18.20
57354,47.00,18.20
57355,47.00,18.20
57356,47.00,18.20
57357,47.00,18.20
57358,47.00,18.20
57359,47.00,18.20
57360,47.00,18.20
57361,47.00,18.20
57362,47.00,18.20
57363,47.00,18.20
57364,47.00,18.20
57365,47.00,18.20
57366,47.00,18.20
57367,47.00,18.20
57368,47.00,18.20
57369,47.00,18.20
57370,47.00,18.20
57371,47.00,18.20
57372,47.00,18.20
57373,47.00,18.20
57374,47.00,18.20
57375,47.00,18.20
57376,47.00,18.20
57377,47.00,18.20
57378,47.00,18.20
57379,47.00,18.20
57380,47.00,18.20
57381,47.00,18.20
57382,47.00,18.20
57383,47.00,18.20
57384,47.00,18.20
57385,47.00,18.20
57386,47.00,18.20
57387,47.00,18.20
57388,47.00,18.20
57389,47.00,18.20
57390,47.00,18.20
57391,47.00,18.20
